Date, Open, High, Low, Close
02/13/19, 15671.01, 15689.66, 15623.70, 15626.73
02/12/19, 15613.13, 15654.82, 15583.38, 15642.10
02/11/19, 15647.29, 15660.52, 15545.94, 15568.85
02/08/19, 15664.98, 15659.84, 15567.84, 15633.33
02/07/19, 15696.45, 15726.53, 15588.66, 15703.36
02/06/19, 15661.26, 15745.38, 15668.58, 15712.31
02/05/19, 15626.28, 15702.69, 15627.77, 15702.69
02/04/19, 15526.63, 15606.34, 15513.70, 15602.32
02/01/19, 15558.08, 15568.98, 15483.40, 15506.31
01/31/19, 15496.51, 15564.61, 15486.47, 15540.60
01/30/19, 15489.06, 15520.91, 15418.64, 15484.55
01/29/19, 15417.65, 15497.43, 15413.88, 15463.14
01/28/19, 15275.37, 15378.62, 15276.91, 15378.62
01/25/19, 15350.36, 15387.96, 15298.44, 15366.05
01/24/19, 15200.93, 15281.27, 15194.30, 15280.78
01/23/19, 15269.32, 15293.30, 15141.54, 15208.33
01/22/19, 15287.05, 15285.22, 15160.50, 15233.76
01/21/19, 15321.51, 15354.16, 15263.01, 15354.16
01/18/19, 15288.74, 15325.56, 15258.88, 15303.83
01/17/19, 15070.27, 15238.07, 15066.46, 15211.22
01/16/19, 15091.95, 15118.31, 15057.04, 15111.26
01/15/19, 15007.16, 15079.77, 14966.46, 15046.28
01/14/19, 14905.70, 14997.86, 14880.98, 14975.53
01/11/19, 14890.11, 14956.20, 14855.15, 14939.18
01/10/19, 14770.89, 14921.06, 14702.31, 14903.49
01/09/19, 14672.74, 14811.13, 14644.09, 14804.73
01/08/19, 14593.97, 14645.61, 14533.89, 14605.15
01/07/19, 14497.81, 14515.12, 14383.06, 14504.13
01/04/19, 14350.83, 14438.60, 14314.79, 14426.62
01/03/19, 14312.37, 14297.89, 14155.27, 14212.75
01/02/19, 14191.88, 14400.33, 14112.84, 14347.16
12/31/18, 14289.84, 14349.17, 14218.54, 14322.86
12/28/18, 14218.19, 14326.86, 14174.04, 14222.00
12/27/18, 14017.46, 14165.52, 13918.28, 14165.21
12/24/18, 13861.27, 13923.96, 13776.88, 13780.19
12/21/18, 14164.76, 14220.89, 13924.38, 13935.44
12/20/18, 14251.42, 14341.72, 14075.94, 14141.77
12/19/18, 14435.01, 14552.25, 14256.07, 14264.06
12/18/18, 14374.22, 14502.64, 14373.75, 14416.89
12/17/18, 14556.29, 14577.60, 14323.74, 14362.65
12/14/18, 14649.95, 14715.31, 14567.32, 14595.07
12/13/18, 14833.41, 14871.65, 14721.30, 14750.35
12/12/18, 14799.22, 14902.69, 14778.90, 14783.06
12/11/18, 14870.89, 14957.81, 14665.86, 14667.83
12/10/18, 14757.47, 14795.92, 14610.18, 14728.28
12/07/18, 15004.67, 15059.70, 14763.85, 14795.13
12/06/18, 14979.23, 14972.66, 14773.86, 14937.00
12/05/18, 15098.36, 15253.77, 15122.62, 15182.64
12/04/18, 15214.83, 15259.34, 15047.06, 15063.59
12/03/18, 15392.47, 15378.90, 15154.73, 15274.98
11/30/18, 15157.66, 15214.25, 15125.42, 15197.82
11/29/18, 15162.52, 15251.18, 15138.94, 15194.04
11/28/18, 15006.81, 15171.25, 14981.69, 15171.25
11/27/18, 14976.73, 15021.73, 14907.48, 14944.09
11/26/18, 15059.01, 15127.13, 14994.34, 15012.65
11/23/18, 15004.73, 15028.55, 14900.32, 15010.73
11/22/18, 15108.35, 15105.60, 15059.11, 15091.58
11/21/18, 14946.47, 15195.38, 14938.27, 15095.02
11/20/18, 14943.51, 14952.54, 14810.56, 14877.00
11/19/18, 15134.00, 15170.82, 15040.53, 15071.01
11/16/18, 15100.43, 15170.29, 15082.92, 15155.50
11/15/18, 15111.18, 15177.56, 15068.21, 15144.88
11/14/18, 15172.69, 15258.01, 15046.76, 15133.12
11/13/18, 15154.16, 15245.48, 15108.55, 15131.78
11/12/18, 15283.20, 15263.74, 15145.64, 15156.40
11/09/18, 15243.33, 15304.04, 15196.10, 15274.44
11/08/18, 15375.69, 15393.05, 15293.29, 15357.47
11/07/18, 15377.67, 15392.00, 15293.25, 15369.43
11/06/18, 15243.44, 15295.31, 15220.16, 15292.71
11/05/18, 15120.95, 15242.40, 15136.81, 15217.70
11/02/18, 15230.76, 15222.91, 15037.18, 15119.28
11/01/18, 15061.91, 15150.15, 15029.18, 15150.15
10/31/18, 14992.78, 15085.51, 14982.65, 15027.28
10/30/18, 14705.24, 14899.20, 14696.31, 14894.50
10/29/18, 14985.21, 15019.63, 14639.70, 14721.75
10/26/18, 14840.59, 14950.84, 14732.03, 14888.26
10/25/18, 14981.52, 15009.91, 14905.29, 14924.08
10/24/18, 15285.87, 15295.68, 14900.37, 14909.13
10/23/18, 15239.34, 15323.16, 15094.66, 15285.17
10/22/18, 15491.81, 15492.88, 15364.08, 15412.70
10/19/18, 15460.43, 15579.83, 15466.49, 15470.10
10/18/18, 15501.96, 15513.58, 15380.70, 15404.13
10/17/18, 15558.83, 15556.61, 15452.67, 15529.90
10/16/18, 15465.02, 15579.74, 15399.47, 15579.74
10/15/18, 15455.60, 15476.32, 15398.47, 15409.47
10/12/18, 15487.13, 15470.88, 15317.67, 15414.29
10/11/18, 15414.28, 15482.26, 15317.13, 15317.13
10/10/18, 15825.38, 15830.22, 15511.84, 15517.40
10/09/18, 15901.41, 15917.82, 15853.87, 15854.05
10/05/18, 15986.44, 16028.04, 15895.50, 15946.17
10/04/18, 16073.20, 16057.68, 15928.16, 16006.67
10/03/18, 16041.83, 16082.26, 16006.23, 16072.05
10/02/18, 16105.11, 16086.29, 15987.14, 16017.23
10/01/18, 16183.81, 16193.06, 16069.66, 16104.43
09/28/18, 16192.97, 16177.49, 16063.70, 16073.14
09/27/18, 16181.14, 16262.84, 16193.04, 16204.62
09/26/18, 16148.41, 16241.41, 16146.93, 16169.28
09/25/18, 16267.94, 16300.67, 16159.50, 16159.50
09/24/18, 16262.06, 16276.80, 16198.69, 16207.32
09/21/18, 16225.89, 16267.69, 16211.00, 16224.13
09/20/18, 16203.24, 16225.34, 16147.05, 16214.75
09/19/18, 16206.33, 16229.99, 16149.92, 16149.92
09/18/18, 16103.18, 16198.67, 16091.45, 16196.04
09/17/18, 16039.08, 16117.95, 16045.31, 16082.31
09/14/18, 15998.65, 16032.54, 15981.01, 16013.49
09/13/18, 16056.11, 16071.24, 15987.21, 16001.71
09/12/18, 16116.04, 16096.09, 15993.58, 16049.02
09/11/18, 16025.74, 16111.65, 15975.75, 16094.25
09/10/18, 16122.14, 16147.13, 16057.09, 16057.09
09/07/18, 16047.57, 16093.44, 15994.32, 16090.27
09/06/18, 16139.67, 16196.18, 16077.40, 16100.94
09/05/18, 16167.44, 16156.75, 16032.96, 16137.57
09/04/18, 16266.85, 16276.26, 16152.17, 16161.30
08/31/18, 16350.16, 16390.40, 16252.38, 16262.88
08/30/18, 16372.19, 16439.24, 16349.55, 16371.55
08/29/18, 16369.44, 16432.89, 16339.06, 16390.29
08/28/18, 16469.05, 16464.93, 16328.91, 16355.54
08/27/18, 16407.55, 16475.34, 16416.09, 16444.39
08/24/18, 16370.67, 16400.90, 16331.51, 16356.05
08/23/18, 16338.99, 16358.58, 16309.15, 16326.79
08/22/18, 16326.88, 16397.08, 16322.78, 16347.34
08/21/18, 16356.37, 16398.63, 16296.40, 16296.97
08/20/18, 16333.62, 16370.92, 16317.37, 16331.03
08/17/18, 16233.12, 16336.89, 16194.89, 16323.71
08/16/18, 16208.93, 16287.70, 16214.75, 16225.65
08/15/18, 16242.23, 16260.30, 16075.34, 16148.50
08/14/18, 16276.81, 16341.97, 16250.59, 16330.67
08/13/18, 16316.57, 16371.87, 16239.69, 16250.75
08/10/18, 16369.20, 16362.52, 16281.75, 16326.51
08/09/18, 16335.65, 16430.85, 16326.87, 16416.98
08/08/18, 16267.16, 16325.12, 16235.59, 16315.08
08/07/18, 16489.35, 16494.09, 16280.95, 16286.30
08/03/18, 16407.47, 16429.12, 16369.83, 16420.24
08/02/18, 16339.16, 16418.79, 16266.59, 16409.16
08/01/18, 16428.99, 16432.17, 16328.60, 16376.77
07/31/18, 16328.20, 16434.01, 16324.66, 16434.01
07/30/18, 16424.66, 16442.96, 16340.45, 16345.47
07/27/18, 16463.50, 16489.06, 16361.31, 16393.95
07/26/18, 16398.57, 16480.57, 16364.25, 16455.73
07/25/18, 16393.33, 16421.92, 16350.96, 16420.76
07/24/18, 16435.36, 16512.27, 16390.13, 16390.13
07/23/18, 16437.39, 16444.45, 16389.35, 16420.84
07/20/18, 16523.48, 16498.56, 16424.75, 16435.46
07/19/18, 16477.16, 16564.40, 16463.02, 16543.01
07/18/18, 16529.65, 16557.41, 16477.40, 16477.40
07/17/18, 16464.28, 16546.26, 16445.23, 16519.24
07/16/18, 16523.48, 16531.08, 16467.84, 16494.73
07/13/18, 16573.28, 16586.46, 16539.22, 16561.12
07/12/18, 16464.98, 16577.06, 16449.08, 16567.42
07/11/18, 16459.74, 16464.03, 16390.06, 16417.32
07/10/18, 16505.02, 16553.79, 16481.26, 16548.72
07/09/18, 16412.95, 16460.48, 16382.29, 16452.34
07/06/18, 16244.73, 16378.64, 16230.34, 16371.78
07/05/18, 16326.37, 16330.87, 16235.58, 16266.61
07/04/18, 16272.31, 16330.69, 16260.25, 16304.72
07/03/18, 16337.47, 16346.12, 16227.25, 16263.16
06/29/18, 16237.05, 16304.31, 16229.95, 16277.73
06/28/18, 16193.16, 16217.98, 16112.63, 16179.89
06/27/18, 16320.76, 16344.39, 16218.04, 16231.25
06/26/18, 16212.43, 16347.47, 16199.78, 16280.09
06/25/18, 16404.45, 16384.81, 16165.60, 16183.96
06/22/18, 16434.19, 16489.46, 16438.13, 16450.14
06/21/18, 16401.43, 16412.25, 16323.17, 16335.15
06/20/18, 16388.68, 16444.45, 16374.68, 16420.95
06/19/18, 16285.66, 16351.94, 16264.56, 16316.53
06/18/18, 16270.84, 16389.26, 16253.30, 16383.63
06/15/18, 16303.36, 16329.94, 16257.26, 16314.42
06/14/18, 16298.99, 16351.57, 16254.04, 16328.96
06/13/18, 16292.55, 16321.03, 16259.00, 16265.82
06/12/18, 16266.76, 16290.82, 16240.61, 16288.98
06/11/18, 16212.51, 16294.77, 16220.46, 16263.29
06/08/18, 16174.00, 16202.69, 16142.20, 16202.69
06/07/18, 16191.13, 16249.17, 16149.36, 16192.78
06/06/18, 16134.43, 16183.93, 16072.42, 16183.93
06/05/18, 16085.37, 16176.23, 16079.98, 16122.25
06/04/18, 16061.36, 16121.22, 16037.97, 16052.24
06/01/18, 16066.53, 16095.22, 16040.49, 16043.54
05/31/18, 16020.35, 16064.40, 15979.60, 16061.50
05/30/18, 15972.31, 16048.93, 15938.59, 16048.66
05/29/18, 15953.09, 16013.55, 15884.25, 15922.61
05/28/18, 16061.03, 16089.33, 16001.92, 16016.14
05/25/18, 16054.79, 16148.15, 16059.71, 16075.67
05/24/18, 16137.45, 16171.46, 16086.03, 16113.62
05/23/18, 16078.62, 16151.92, 16072.40, 16133.80
05/22/18, 16163.39, 16238.81, 16139.77, 16144.79
05/18/18, 16146.28, 16168.23, 16107.96, 16162.31
05/17/18, 16126.89, 16179.45, 16117.52, 16143.55
05/16/18, 16086.96, 16120.28, 16067.22, 16108.06
05/15/18, 16076.00, 16132.13, 16053.30, 16097.81
05/14/18, 16028.51, 16101.55, 16016.86, 16085.61
05/11/18, 15979.13, 16030.43, 15975.92, 15983.32
05/10/18, 15949.81, 16000.18, 15910.13, 15959.50
05/09/18, 15904.37, 15910.81, 15828.16, 15910.81
05/08/18, 15805.40, 15842.71, 15771.87, 15842.71
05/07/18, 15776.41, 15848.38, 15759.74, 15808.63
05/04/18, 15608.50, 15752.45, 15600.23, 15729.40
05/03/18, 15637.92, 15644.87, 15548.70, 15621.47
05/02/18, 15633.26, 15681.52, 15620.94, 15627.93
05/01/18, 15577.62, 15628.03, 15550.05, 15618.93
04/30/18, 15668.27, 15702.59, 15607.88, 15607.88
04/27/18, 15641.23, 15682.29, 15631.85, 15668.93
04/26/18, 15541.19, 15658.78, 15526.36, 15637.59
04/25/18, 15462.70, 15538.52, 15443.42, 15509.75
04/24/18, 15568.12, 15589.20, 15430.55, 15477.00
04/23/18, 15488.59, 15582.28, 15495.92, 15552.06
04/20/18, 15473.20, 15501.11, 15442.42, 15484.32
04/19/18, 15535.57, 15559.37, 15434.37, 15454.42
04/18/18, 15420.87, 15576.72, 15422.90, 15529.97
04/17/18, 15344.26, 15404.46, 15324.96, 15353.30
04/16/18, 15309.06, 15326.05, 15266.92, 15300.38
04/13/18, 15340.26, 15349.64, 15254.85, 15273.97
04/12/18, 15283.94, 15313.62, 15258.98, 15269.27
04/11/18, 15244.63, 15318.94, 15231.82, 15257.90
04/10/18, 15356.47, 15339.75, 15252.76, 15262.14
04/09/18, 15264.40, 15320.46, 15216.04, 15227.70
04/06/18, 15295.31, 15367.11, 15160.58, 15207.41
04/05/18, 15212.84, 15371.41, 15187.24, 15356.05
04/04/18, 15067.11, 15180.07, 14991.21, 15164.37
04/03/18, 15240.30, 15228.04, 15104.21, 15180.76
04/02/18, 15360.19, 15351.18, 15157.26, 15213.45
03/29/18, 15226.22, 15390.78, 15203.95, 15367.29
03/28/18, 15194.37, 15232.03, 15150.54, 15169.94
03/27/18, 15310.77, 15367.45, 15171.82, 15216.18
03/26/18, 15351.60, 15356.91, 15211.42, 15298.56
03/23/18, 15427.79, 15455.63, 15203.93, 15223.74
03/22/18, 15580.61, 15570.86, 15387.13, 15399.93
03/21/18, 15603.24, 15741.54, 15580.60, 15675.28
03/20/18, 15600.70, 15642.51, 15593.12, 15616.36
03/19/18, 15694.37, 15693.11, 15540.90, 15589.39
03/16/18, 15679.92, 15791.15, 15694.32, 15711.33
03/15/18, 15678.75, 15735.26, 15642.44, 15670.62
03/14/18, 15695.88, 15712.60, 15619.73, 15653.61
03/13/18, 15641.26, 15709.37, 15628.83, 15647.14
03/12/18, 15581.19, 15628.10, 15548.96, 15604.79
03/09/18, 15592.38, 15598.80, 15503.03, 15577.81
03/08/18, 15504.10, 15552.66, 15477.75, 15538.70
03/07/18, 15485.67, 15611.85, 15471.56, 15472.61
03/06/18, 15588.08, 15590.97, 15503.75, 15545.19
03/05/18, 15340.35, 15559.18, 15334.74, 15541.28
03/02/18, 15316.93, 15404.87, 15286.55, 15384.59
03/01/18, 15460.54, 15455.89, 15313.87, 15393.95
02/28/18, 15696.83, 15726.10, 15442.04, 15442.68
02/27/18, 15687.60, 15766.52, 15655.53, 15671.15
02/26/18, 15699.59, 15735.18, 15652.20, 15714.66
02/23/18, 15565.53, 15641.14, 15533.28, 15638.45
02/22/18, 15599.04, 15637.97, 15493.55, 15508.17
02/21/18, 15468.67, 15625.58, 15472.88, 15524.01
02/20/18, 15423.22, 15499.01, 15414.64, 15439.44
02/16/18, 15426.82, 15500.75, 15404.20, 15452.64
02/15/18, 15450.04, 15445.82, 15276.55, 15407.66
02/14/18, 15145.76, 15391.13, 15120.79, 15328.27
02/13/18, 15215.05, 15250.00, 15146.95, 15216.47
02/12/18, 15163.18, 15292.45, 15113.96, 15241.88
02/09/18, 15102.46, 15110.88, 14785.78, 15034.53
02/08/18, 15341.87, 15359.53, 15065.55, 15065.61
02/07/18, 15387.64, 15421.15, 15325.70, 15330.58
02/06/18, 15084.69, 15401.83, 14945.84, 15363.93
02/05/18, 15481.77, 15584.12, 15284.39, 15334.81
02/02/18, 15776.44, 15782.97, 15600.92, 15606.03
02/01/18, 15933.98, 15922.59, 15817.98, 15860.92
01/31/18, 15970.74, 15979.94, 15898.74, 15951.67
01/30/18, 16047.63, 16054.53, 15947.09, 15955.51
01/29/18, 16199.06, 16195.74, 16090.66, 16094.72
01/26/18, 16221.46, 16239.70, 16180.69, 16239.22
01/25/18, 16315.91, 16315.11, 16194.33, 16204.01
01/24/18, 16369.71, 16365.02, 16238.35, 16284.21
01/23/18, 16347.92, 16383.78, 16252.41, 16357.55
01/22/18, 16350.48, 16360.49, 16303.39, 16347.98
01/19/18, 16295.84, 16364.27, 16288.43, 16353.46
01/18/18, 16334.36, 16344.05, 16270.64, 16284.47
01/17/18, 16310.34, 16358.24, 16277.59, 16326.70
01/16/18, 16382.84, 16373.27, 16270.94, 16298.88
01/15/18, 16338.92, 16384.52, 16313.45, 16371.81
01/12/18, 16293.46, 16323.46, 16278.11, 16308.18
01/11/18, 16265.91, 16301.42, 16244.87, 16286.94
01/10/18, 16317.26, 16341.14, 16229.26, 16247.95
01/09/18, 16350.57, 16358.17, 16309.82, 16319.24
01/08/18, 16366.60, 16373.53, 16297.86, 16317.65
01/05/18, 16375.90, 16370.26, 16309.93, 16349.44
01/04/18, 16392.22, 16421.42, 16344.90, 16412.94
01/03/18, 16328.56, 16386.28, 16322.61, 16371.55
01/02/18, 16205.12, 16309.99, 16181.04, 16309.99
12/29/17, 16231.08, 16232.24, 16162.28, 16209.13
12/28/17, 16197.42, 16221.95, 16131.79, 16221.95
12/27/17, 16175.79, 16207.52, 16163.49, 16203.13
12/22/17, 16182.04, 16197.00, 16147.05, 16165.27
12/21/17, 16148.00, 16195.45, 16111.61, 16182.63
12/20/17, 16174.73, 16173.36, 16099.65, 16159.67
12/19/17, 16166.77, 16199.25, 16133.35, 16133.35
12/18/17, 16100.76, 16200.81, 16099.59, 16131.64
12/15/17, 16063.16, 16104.58, 16035.60, 16041.98
12/14/17, 16120.89, 16161.47, 16008.53, 16016.46
12/13/17, 16138.38, 16187.85, 16131.61, 16136.59
12/12/17, 16125.69, 16142.80, 16111.36, 16114.03
12/11/17, 16105.73, 16124.83, 16073.07, 16103.51
12/08/17, 16049.08, 16113.31, 16047.33, 16096.07
12/07/17, 15913.05, 16016.35, 15921.08, 16015.68
12/06/17, 15875.22, 15992.15, 15853.07, 15908.78
12/05/17, 15947.90, 15973.84, 15908.38, 15915.68
12/04/17, 16083.04, 16092.11, 15965.98, 15969.03
12/01/17, 16064.71, 16102.81, 15963.02, 16038.97
11/30/17, 16000.53, 16101.18, 16004.86, 16067.48
11/29/17, 16045.54, 16046.44, 15926.58, 15967.72
11/28/17, 16050.10, 16085.95, 16019.42, 16029.64
11/27/17, 16118.89, 16110.62, 16032.33, 16042.12
11/24/17, 16111.75, 16126.03, 16091.70, 16108.09
11/23/17, 16068.16, 16101.07, 16068.16, 16074.30
11/22/17, 16111.63, 16125.95, 16059.23, 16073.58
11/21/17, 16044.42, 16105.93, 16035.62, 16076.65
11/20/17, 15985.74, 16035.33, 15986.04, 16004.40
11/17/17, 15967.53, 16006.39, 15960.80, 15998.57
11/16/17, 15891.51, 15954.84, 15894.76, 15935.37
11/15/17, 15870.75, 15915.91, 15829.44, 15878.48
11/14/17, 15963.33, 15970.68, 15902.51, 15913.13
11/13/17, 16000.28, 16065.85, 15999.10, 16026.26
11/10/17, 16073.95, 16085.87, 16006.25, 16039.26
11/09/17, 16049.08, 16096.24, 16030.78, 16082.09
11/08/17, 16105.27, 16118.45, 16071.30, 16105.35
11/07/17, 16096.31, 16131.79, 16075.55, 16131.79
11/06/17, 16049.12, 16103.75, 16033.62, 16092.20
11/03/17, 16005.61, 16024.25, 15968.86, 16020.16
11/02/17, 16028.58, 16045.21, 15994.03, 16014.99
11/01/17, 16085.93, 16105.88, 16019.41, 16029.33
10/31/17, 16003.20, 16064.68, 16003.31, 16025.59
10/30/17, 15944.88, 16033.12, 15942.94, 16002.78
10/27/17, 15895.89, 15963.60, 15872.94, 15953.51
10/26/17, 15882.44, 15913.94, 15864.60, 15891.63
10/25/17, 15878.24, 15894.52, 15816.52, 15854.77
10/24/17, 15888.25, 15922.19, 15886.58, 15905.14
10/23/17, 15871.09, 15900.57, 15851.51, 15855.76
10/20/17, 15861.54, 15880.67, 15852.62, 15857.22
10/19/17, 15748.91, 15824.14, 15754.14, 15818.00
10/18/17, 15844.99, 15859.30, 15782.16, 15782.16
10/17/17, 15808.16, 15850.15, 15802.50, 15816.90
10/16/17, 15847.14, 15866.82, 15797.83, 15802.70
10/13/17, 15788.57, 15828.86, 15790.46, 15807.17
10/12/17, 15797.22, 15793.73, 15742.20, 15742.20
10/11/17, 15785.03, 15816.82, 15784.36, 15800.40
10/10/17, 15764.16, 15788.51, 15745.45, 15770.36
10/06/17, 15730.57, 15732.39, 15680.36, 15728.32
10/05/17, 15732.48, 15787.25, 15737.56, 15776.30
10/04/17, 15735.64, 15752.12, 15702.00, 15721.00
10/03/17, 15719.76, 15748.26, 15712.33, 15728.51
10/02/17, 15630.32, 15705.43, 15619.23, 15705.00
09/29/17, 15642.06, 15692.03, 15632.92, 15634.94
09/28/17, 15599.62, 15639.91, 15587.64, 15618.25
09/27/17, 15499.63, 15609.66, 15492.02, 15609.66
09/26/17, 15503.03, 15501.42, 15459.37, 15474.12
09/25/17, 15455.71, 15519.69, 15437.81, 15516.23
09/22/17, 15445.89, 15468.33, 15413.81, 15454.23
09/21/17, 15373.60, 15479.19, 15373.30, 15454.92
09/20/17, 15314.54, 15392.22, 15313.03, 15389.60
09/19/17, 15255.08, 15315.27, 15258.03, 15292.97
09/18/17, 15178.10, 15249.61, 15173.61, 15236.67
09/15/17, 15174.04, 15181.62, 15136.59, 15173.03
09/14/17, 15128.71, 15183.78, 15119.06, 15172.72
09/13/17, 15149.97, 15163.28, 15122.98, 15126.81
09/12/17, 15060.74, 15154.18, 15039.03, 15143.41
09/11/17, 15024.56, 15067.80, 15015.58, 15040.30
09/08/17, 15012.33, 15009.19, 14953.90, 14985.32
09/07/17, 15070.67, 15072.86, 15018.05, 15024.53
09/06/17, 15118.86, 15179.02, 15051.99, 15059.83
09/05/17, 15187.88, 15186.05, 15014.14, 15090.15
09/01/17, 15217.75, 15217.57, 15148.26, 15191.60
08/31/17, 15176.48, 15228.10, 15147.78, 15211.87
08/30/17, 15093.23, 15174.14, 15070.68, 15133.13
08/29/17, 14991.44, 15084.02, 14933.99, 15082.70
08/28/17, 15065.02, 15067.44, 14989.62, 15052.03
08/25/17, 15105.57, 15107.68, 15055.99, 15055.99
08/24/17, 15084.86, 15108.15, 15045.56, 15076.16
08/23/17, 14961.19, 15096.09, 14940.42, 15063.16
08/22/17, 14972.43, 15002.41, 14960.35, 14984.96
08/21/17, 14952.82, 14967.47, 14918.57, 14951.88
08/18/17, 15030.44, 15009.98, 14923.19, 14952.33
08/17/17, 15074.22, 15111.27, 15031.41, 15033.64
08/16/17, 15130.49, 15173.38, 15077.70, 15082.21
08/15/17, 15124.03, 15133.32, 15070.29, 15097.84
08/14/17, 15104.08, 15196.13, 15080.24, 15119.91
08/11/17, 15030.50, 15068.66, 14995.25, 15033.38
08/10/17, 15202.00, 15209.55, 15056.84, 15074.25
08/09/17, 15246.92, 15287.94, 15191.72, 15217.33
08/08/17, 15259.88, 15286.99, 15212.60, 15256.35
08/04/17, 15238.64, 15261.47, 15198.53, 15257.97
08/03/17, 15288.07, 15324.56, 15176.62, 15191.96
08/02/17, 15193.13, 15272.26, 15195.52, 15265.63
08/01/17, 15188.60, 15228.95, 15052.41, 15202.10
07/31/17, 15144.12, 15207.73, 15140.03, 15143.87
07/28/17, 15152.44, 15153.45, 15089.39, 15128.65
07/27/17, 15219.45, 15232.78, 15070.84, 15191.36
07/26/17, 15228.29, 15247.25, 15166.90, 15171.39
07/25/17, 15168.86, 15275.95, 15178.74, 15202.37
07/24/17, 15170.42, 15170.45, 15082.91, 15128.69
07/21/17, 15237.75, 15237.51, 15134.74, 15183.13
07/20/17, 15280.65, 15319.22, 15224.77, 15264.64
07/19/17, 15157.48, 15257.92, 15161.40, 15244.71
07/18/17, 15166.24, 15159.58, 15086.30, 15149.57
07/17/17, 15190.54, 15209.29, 15155.43, 15165.36
07/14/17, 15159.00, 15208.39, 15130.06, 15174.81
07/13/17, 15156.40, 15159.67, 15113.06, 15135.00
07/12/17, 15220.38, 15297.04, 15137.98, 15143.99
07/11/17, 15094.25, 15149.14, 15033.72, 15149.14
07/10/17, 15015.29, 15138.20, 14987.76, 15105.28
07/07/17, 15039.01, 15037.16, 14915.78, 15027.16
07/06/17, 15079.40, 15138.49, 15053.10, 15078.00
07/05/17, 15136.87, 15176.80, 15033.81, 15153.12
07/04/17, 15235.90, 15242.55, 15095.81, 15130.61
06/30/17, 15229.82, 15239.59, 15114.56, 15182.19
06/29/17, 15362.84, 15359.02, 15148.25, 15213.42
06/28/17, 15310.75, 15368.88, 15264.59, 15355.58
06/27/17, 15330.01, 15354.42, 15274.42, 15281.22
06/26/17, 15335.43, 15378.74, 15264.70, 15316.02
06/23/17, 15233.13, 15344.57, 15221.78, 15319.56
06/22/17, 15158.25, 15266.66, 15153.01, 15219.90
06/21/17, 15170.08, 15246.02, 15125.09, 15148.53
06/20/17, 15228.08, 15228.85, 15136.72, 15149.60
06/19/17, 15245.12, 15325.90, 15234.74, 15266.04
06/16/17, 15134.59, 15214.21, 15092.28, 15192.54
06/15/17, 15106.37, 15176.42, 15077.95, 15160.42
06/14/17, 15386.29, 15381.63, 15166.32, 15170.13
06/13/17, 15386.54, 15380.93, 15296.11, 15379.75
06/12/17, 15475.49, 15594.17, 15354.29, 15383.80
06/09/17, 15410.80, 15505.23, 15401.07, 15473.21
06/08/17, 15359.41, 15423.71, 15342.78, 15423.09
06/07/17, 15444.39, 15495.76, 15356.81, 15372.14
06/06/17, 15383.45, 15471.08, 15368.34, 15464.56
06/05/17, 15420.56, 15447.69, 15344.94, 15409.78
06/02/17, 15461.50, 15466.08, 15419.44, 15442.75
06/01/17, 15355.95, 15493.90, 15337.53, 15469.91
05/31/17, 15378.43, 15382.06, 15254.07, 15349.91
05/30/17, 15389.21, 15428.99, 15360.90, 15372.35
05/29/17, 15416.89, 15460.52, 15405.27, 15421.91
05/26/17, 15433.41, 15429.39, 15368.25, 15416.93
05/25/17, 15462.61, 15504.04, 15340.34, 15410.73
05/24/17, 15464.88, 15470.49, 15326.91, 15419.49
05/23/17, 15531.46, 15538.78, 15465.90, 15476.94
05/19/17, 15347.27, 15469.89, 15334.91, 15458.46
05/18/17, 15247.00, 15336.59, 15164.73, 15277.20
05/17/17, 15501.37, 15501.58, 15273.68, 15273.68
05/16/17, 15667.19, 15700.55, 15542.57, 15543.33
05/15/17, 15616.88, 15674.57, 15613.77, 15629.47
05/12/17, 15547.56, 15602.95, 15505.13, 15537.88
05/11/17, 15613.43, 15636.40, 15526.01, 15550.55
05/10/17, 15587.65, 15643.12, 15565.89, 15633.21
05/09/17, 15664.25, 15672.23, 15516.67, 15569.20
05/08/17, 15615.97, 15661.31, 15592.54, 15652.08
05/05/17, 15442.33, 15594.47, 15423.32, 15582.04
05/04/17, 15510.75, 15523.87, 15367.44, 15396.70
05/03/17, 15590.76, 15639.70, 15537.51, 15543.14
05/02/17, 15585.80, 15655.96, 15565.67, 15619.65
05/01/17, 15609.67, 15605.88, 15561.60, 15575.63
04/28/17, 15546.03, 15630.04, 15503.62, 15586.13
04/27/17, 15630.35, 15643.63, 15427.32, 15506.47
04/26/17, 15722.15, 15755.20, 15649.54, 15649.54
04/25/17, 15735.59, 15792.61, 15735.58, 15745.19
04/24/17, 15683.30, 15763.34, 15682.64, 15712.46
04/21/17, 15605.25, 15640.77, 15584.64, 15614.48
04/20/17, 15571.89, 15674.95, 15565.99, 15625.56
04/19/17, 15656.66, 15683.85, 15532.77, 15552.88
04/18/17, 15640.96, 15659.35, 15543.43, 15622.57
04/17/17, 15561.16, 15687.79, 15562.31, 15684.89
04/13/17, 15633.30, 15634.67, 15528.96, 15535.48
04/12/17, 15712.57, 15714.52, 15642.96, 15648.40
04/11/17, 15732.48, 15738.31, 15604.10, 15727.11
04/10/17, 15656.41, 15757.78, 15642.81, 15730.79
04/07/17, 15707.10, 15704.13, 15641.29, 15667.13
04/06/17, 15677.71, 15728.61, 15659.75, 15697.18
